bug_id,"short_desc","bug_status","keywords","product","component","version","op_sys","target_milestone","qa_contact","short_short_desc","assigned_to","reporter"
448995,"Create Core Video/Audio component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create Core Video/Audio component","reed","chris.double"
449414,"Need tb-integration flag for Calendar product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need tb-integration flag for Calendar product","reed","dascher"
452294,"Change QA Contact for stats bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Change QA Contact for stats bugs","reed","kkovash"
453538,"New Group: bugzilla-reviewers","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","New Group: bugzilla-reviewers","reed","mkanat"
459579,"create calendar-drivers group","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","create calendar-drivers group","reed","philipp"
461433,"Create Websites :: communitystore.mozilla.org","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","Create Websites :: communitystore.mozilla.org","reed","ryan.doherty"
468703,"Need a Testing :: Reftest component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need a Testing :: Reftest component","reed","jwalden+bmo"
474082,"Create websites -> feeds.mozilla.com component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create websites -> feeds.mozilla.com component","reed","morgamic"
477684,"New AMO target milestones","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","New AMO target milestones","reed","fligtar"
478783,"Add a ""Tools"" component to the ""Tamarin"" product in bugzilla","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add a ""Tools"" component to the ""Tamarin"" product in bugzilla","reed","edwsmith"
479062,"Add new keyword for identifying potential student projects","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add new keyword for identifying potential student projects","reed","david.humphrey"
482540,"Please set up watcher QA Contact for ""Mozilla Stats"" components","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please set up watcher QA Contact for ""Mozilla Stats"" components","reed","deinspanjer"
484645,"Create pseudo account to watch for localizers, community@localization.bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create pseudo account to watch for localizers, community@localization.bugs","reed","l10n"
485005,"Add ""Feed Discovery and Preview"" component to SeaMonkey product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add ""Feed Discovery and Preview"" component to SeaMonkey product","reed","philip.chee"
486720,"Add milestones to AMO product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","Add milestones to AMO product","reed","clouserw"
502274,"Please add downloadstats.mozilla.com as a component under the Websites product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please add downloadstats.mozilla.com as a component under the Websites product","reed","deinspanjer"
503100,"Create bugzilla component for Tools Directory","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create bugzilla component for Tools Directory","reed","ben"
505864,"Please create Other Applications:PyXPCOM component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create Other Applications:PyXPCOM component","reed","benjamin"
506971,"Bespin Bugzilla tweak","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","Bespin Bugzilla tweak","reed","dion"
508107,"Add new NSS versions to B.M.O","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add new NSS versions to B.M.O","reed","nelson"
528639,"Rename Websites :: jetpacks.mozillalabs.com to Websites :: jetpackgallery.mozillalabs.com","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","Rename Websites :: jetpacks.mozillalabs.com to Websites :: jetpackgallery.mozillalabs.com","reed","dbuchner"
528739,"Please create approval-thunderbird3.0.1 attachment flags","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Please create approval-thunderbird3.0.1 attachment flags","reed","mbanner"
532193,"Change assignee of trademark component in Marketing product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","Change assignee of trademark component in Marketing product","reed","liz"
543044,"More version numbers for Webtools/Socorro","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","More version numbers for Webtools/Socorro","reed","ozten.bugs"
544602,"please create a wanted-thunderbird flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","please create a wanted-thunderbird flag","reed","dmose"
547301,"Create QA contact for new addons.mozilla.org :: Collector Extension component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create QA contact for new addons.mozilla.org :: Collector Extension component","reed","reed"
550042,"Create Websites :: irc.mozilla.org component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create Websites :: irc.mozilla.org component","reed","reed"
553046,"Need new status/blocking entries for 1.9.1 and 1.9.2 branches","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need new status/blocking entries for 1.9.1 and 1.9.2 branches","reed","dveditz"
557857,"Create discoverypane@add-ons.bugs QA contact","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create discoverypane@add-ons.bugs QA contact","reed","fligtar"
563464,"Want status1.9.3:unaffected keyword value","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Want status1.9.3:unaffected keyword value","reed","joe"
568391,"add 2.0 to blocking-fennec multi-flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","add 2.0 to blocking-fennec multi-flag","reed","blassey.bugs"
574775,"Need custom flag values for 1.9.2.7 and 1.9.1.12 releases","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need custom flag values for 1.9.2.7 and 1.9.1.12 releases","reed","dveditz"
579120,"Add '2.0a1+' to the list of choices for blocking-fennec flag","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add '2.0a1+' to the list of choices for blocking-fennec flag","reed","mark.finkle"
580181,"Change mozilla.org :: FTP: Staging to use saner default assignee/qacontact","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Change mozilla.org :: FTP: Staging to use saner default assignee/qacontact","reed","reed"
586199,"Need custom flag values for 1.9.2.10 and 1.9.1.13 releases","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Need custom flag values for 1.9.2.10 and 1.9.1.13 releases","reed","dveditz"
598387,"Add jane to swag and event Bug forms","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","Add jane to swag and event Bug forms","reed","jfinette"
600409,"new custom field values for 1.9.2.12/1.9.1.15 releases","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","new custom field values for 1.9.2.12/1.9.1.15 releases","reed","dveditz"
604203,"please make Core::X-remote have owner nobody and a watcher QA contact","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","please make Core::X-remote have owner nobody and a watcher QA contact","reed","dbaron"
609429,"New flags needed for the Bugzilla product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","New flags needed for the Bugzilla product","reed","LpSolit"
613218,"Flag Additions for Thunderbird 3.3 alpha 2","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Flag Additions for Thunderbird 3.3 alpha 2","reed","mbanner"
613397,"Add custom values for 1.9.1.17 and 1.9.2.14 releases","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add custom values for 1.9.1.17 and 1.9.2.14 releases","reed","dveditz"
614415,"Add blocking-fennec 2.0next+","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Add blocking-fennec 2.0next+","reed","doug.turner"
617671,"Create Server Operations: RelEng","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create Server Operations: RelEng","reed","zandr"
618766,"add a ""research"" component to ""Mozilla Labs""","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","add a ""research"" component to ""Mozilla Labs""","reed","gal"
630078,"Allow to vote for more than 25 SUMO bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Allow to vote for more than 25 SUMO bugs","reed","thomas.lendo"
631357,"Create new Mozilla Grants product for tracking MoFo grants","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create new Mozilla Grants product for tracking MoFo grants","reed","ryan"
568001,"request new components for Tamarin product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 7","---","timeless","request new components for Tamarin product","server-ops","trbaker"
563388,"Give thepotch@gmail.com more bugzilla permissions","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Other","---","timeless","Give thepotch@gmail.com more bugzilla permissions","stephen.donner","clouserw"
177127,"Change votes to confirm for Bugzilla product to 1","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 2000","---","timeless","Change votes to confirm for Bugzilla product to 1","timeless","timeless"
177142,"Fix Derivatives description","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 2000","---","timeless","Fix Derivatives description","timeless","timeless"
177925,"remove ""layout, rendering,"" from form submission component description","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows 2000","---","timeless","remove ""layout, rendering,"" from form submission component description","timeless","timeless"
207600,"Tech Evangelism New Components","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Tech Evangelism New Components","timeless","bclary"
211952,"Modify ""SQL: Native Database Support"" component","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Modify ""SQL: Native Database Support"" component","timeless","Jan.Varga"
232255,"New target milestones for Rhino product","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","New target milestones for Rhino product","timeless","norrisboyd"
238785,"Changing default bug owner for Rhino product from nboyd@atg.com to igor@fastmail.fm","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Linux","---","timeless","Changing default bug owner for Rhino product from nboyd@atg.com to igor@fastmail.fm","timeless","igor"
243993,"Create a component mozilla.org:Talkback for Talkback Public; assi:jay@mozilla.org qa:chofmann@gmail.com","RESOLVED",,"bugzilla.mozilla.org","Administration","other","Windows XP","---","timeless","Create a component mozilla.org:Talkback for Talkback Public; assi:jay@mozilla.org qa:chofmann@gmail.com","timeless","timeless"
244617,"Create Browser:Profile: Roaming; qa: core.profile-roaming@bugs","RESOLVED",,"bugzilla.mozilla.org","Administration","other","All","---","timeless","Create Browser:Profile: Roaming; qa: core.profile-roaming@bugs","timeless","ben.bucksch"
